Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2015-05-01,41.85138702392578,42.0406051961875,41.62776823201911,41.782582503699324,38937300
2015-05-04,41.49016189575195,42.032008643859726,41.43855603743535,41.601969667365736,34039500
2015-05-05,40.939697265625,41.42134195944433,40.69027722578304,41.128915409792604,50369200
2015-05-06,39.804412841796875,41.085930635855114,39.580793982647045,40.91391436215812,52433000
2015-05-07,40.1656494140625,40.50107936053797,39.7012064354329,39.79581555488756,32971700
2015-05-08,41.06871795654297,41.266535471312345,40.87090044177359,40.89670172776279,35364900
2015-05-11,40.74188232421875,41.20632509921271,40.74188232421875,40.89669658255007,24609400
2015-05-12,40.72468185424805,41.00850909847418,39.92480925080251,40.29464296125309,29928300
2015-05-13,40.96551513671875,41.5589677622255,40.91390927674277,41.44715670607943,34184600
2015-05-14,41.90299987792969,41.98900636282092,41.30954397699406,41.30954397699406,32980900
2015-05-15,41.54175567626953,42.06640364144292,41.32673623355495,42.03199974318387,28642700
2015-05-18,41.292335510253906,41.472954349533495,40.94830634402005,41.26653422504393,24136500
2015-05-19,41.188472747802734,41.38757593218355,40.842204330112395,41.17115899669218,28574800
2015-05-20,41.188472747802734,41.4914551365865,40.9201145589797,41.023993763382656,25047900
2015-05-21,41.04994583129883,41.205766224854266,40.695022335369,40.928752925702156,22410700
2015-05-22,40.59980010986328,40.98934777626581,40.53054513665286,40.94606506913874,25720600
2015-05-26,40.33144760131836,40.582491960421585,39.98517929205465,40.53920924732845,29581900
2015-05-27,41.214412689208984,41.35291929825993,40.35740077540387,40.53053486228206,27335600
2015-05-28,41.075923919677734,41.56935413511255,41.023982680378474,41.119206634630714,19283700
2015-05-29,40.56517791748047,41.17980102477337,40.331447305779086,41.05860810809695,36519600
2015-06-01,40.88547897338867,41.35294025417187,40.357421226829096,40.738317071434544,28837300
2015-06-02,40.61712646484375,40.9893638360465,40.357426818071175,40.625784991016936,21498300
2015-06-03,40.5565185546875,41.326965356104495,40.530549588010935,41.006666023217036,28002200
2015-06-04,40.132347106933594,40.82488046854505,39.9938404346113,40.50458440797342,27745500
2015-06-05,39.941898345947266,40.27085292407445,39.68219875364033,40.08906353968553,25438100
2015-06-08,39.58697509765625,40.192943019112946,39.53503385789956,40.08040531743654,22121600
2015-06-09,39.517723083496094,39.76876415124114,39.35324414343683,39.61294373553209,24406100
2015-06-10,40.34876251220703,40.53921041802779,39.55234669880518,39.638915429750725,28417400
2015-06-11,40.201595306396484,40.617115287336844,39.93324050956,40.39204320267471,27347800
2015-06-12,39.794742584228516,40.22757640549788,39.734146113431606,40.0111594948632,23931000
2015-06-15,39.37055206298828,39.51771723482597,38.97234586055992,39.344583098300035,33254500
2015-06-16,39.67354202270508,40.028465555886896,39.21473601474369,39.258018728105505,27070300
2015-06-17,39.794742584228516,39.88130802757839,39.266684793918294,39.58698089702482,28704100
2015-06-18,40.4439811706543,40.513232844085664,39.96786146843053,40.0111474793665,32658300
2015-06-19,39.90727615356445,40.53921642520095,39.81205548880353,40.504588927691564,63837000
2015-06-22,40.01980972290039,40.44398826779152,39.959213259667315,40.10637845770449,20318100
2015-06-23,39.742801666259766,40.06309777202098,39.49175725530043,39.93324960591996,25896500
2015-06-24,39.50905990600586,40.037117552355134,39.43114970732713,39.53502887147907,34890900
2015-06-25,39.517723083496094,39.87264662988683,39.38787163631873,39.846674359095665,20616000
2015-06-26,39.180110931396484,40.06309220774007,38.98100779588659,39.517724041792796,49835300
2015-06-29,38.40966796875,39.154142584294526,38.40101274631187,38.98966693989314,34081700
2015-06-30,38.2192268371582,38.71265711758137,38.03743412679711,38.7039985920947,35945400
2015-07-01,38.47891616821289,39.154135676080635,38.17593060018219,38.48757138912392,28343900
2015-07-02,38.43563461303711,38.73861688790478,38.14130755934032,38.50488628918152,21752000
2015-07-06,38.42697525024414,38.50488544811676,38.04608278412191,38.05473800510373,23034000
2015-07-07,38.349063873291016,38.51354278722007,37.50071024601654,38.38369136067176,36435800
2015-07-08,38.29713439941406,38.86847485829649,38.1153417016599,38.47026527002232,39785900
2015-07-09,38.539520263671875,39.1454882176364,38.522206516157496,38.738623406697705,32424700
2015-07-10,38.61742401123047,39.07622668564228,38.582796521998866,38.96368899676913,25465800
2015-07-13,39.42251205444336,39.49176376065285,38.9117679248887,38.937736901934684,28178300
2015-07-14,39.49174118041992,39.78606819360886,39.223386431687345,39.34457932495479,22880300
2015-07-15,39.61294174194336,39.72547943701613,39.327273195693174,39.54369006192426,26629600
2015-07-16,40.39204788208008,40.418016851941324,39.794738459453825,39.82936265184894,26271700
2015-07-17,40.35741424560547,40.49592090088615,40.04577344565916,40.29681779031137,29467100
2015-07-20,40.61712646484375,40.79891918961871,40.2016063695556,40.38339909433056,30631900
2015-07-21,40.92876052856445,40.972046547683156,40.23622715204028,40.49592675545439,42781900
2015-07-22,39.42251205444336,40.62578975739573,39.12818487296676,39.3359432938558,59152400
2015-07-23,39.915931701660156,40.01981088417982,39.041605617195614,39.188770819503176,33934000
2015-07-24,39.76875686645508,40.097711384056694,39.64756396582787,39.742787902680355,32333200
2015-07-27,39.258018493652344,39.82935889249046,39.171453067445704,39.768762433693944,39701400
2015-07-28,39.249366760253906,39.50906636421418,38.773250269283466,39.4571284247779,34328900
2015-07-29,40.07175827026367,40.49593359023719,39.18011830163207,39.30131455245611,40945900
2015-07-30,40.58249282836914,41.03264031913564,39.76010805297379,40.04577660730558,39777900
2015-07-31,40.42667770385742,41.006673412543186,40.25354352287695,40.9374217215069,31201500
2015-08-03,40.52190017700195,40.686375826636564,40.210259323159775,40.66906207894981,24125900
2015-08-04,41.15383529663086,41.30099719210359,40.40936069015582,40.469957153263366,33403900
2015-08-05,41.188472747802734,41.90697525645869,41.15384524558163,41.534737863232706,26959700
2015-08-06,40.35741424560547,41.35293310073851,40.1063732032124,41.30099186666108,27368000
2015-08-07,40.4613037109375,40.495927904051044,40.04578037097777,40.15831807981102,19163000
2015-08-10,40.9720458984375,41.11055257154755,40.54786735451697,40.643091311453794,23079900
2015-08-11,40.17561721801758,40.63441980696513,39.73412837046069,40.530540660879716,29237400
2015-08-12,40.4613037109375,40.59981039017084,39.56966386750441,39.98518390520442,30181400
2015-08-13,40.452640533447266,40.772936573162944,40.244882189621705,40.73831238403158,22627200
2015-08-14,40.686378479003906,40.77294392082122,40.27085841421293,40.27951363749069,21473400
2015-08-17,40.963382720947266,41.075920412022505,40.31413214531654,40.52189378251242,21099700
2015-08-18,41.18994903564453,41.32936908000236,40.69326491986754,40.815257043176125,23574100
2015-08-19,40.614837646484375,41.02438544786903,40.3447098781615,40.76296997734686,31485500
2015-08-20,39.78702926635742,40.49284504499558,39.78702926635742,40.144293304524346,36238200
2015-08-21,37.53015899658203,39.63017474062635,37.53015899658203,39.47332681584004,70053100
2015-08-24,36.31895065307617,37.19903891917196,34.611054551640756,35.24715861011306,88753700
2015-08-25,35.26459503173828,37.678307446720716,35.1948833418731,37.094483678226986,70616600
2015-08-26,37.21647644042969,37.329756276356925,35.77870771504287,36.606512439946016,63408000
2015-08-27,38.253421783447266,38.29698993464654,37.4081856892266,37.66959792045908,50943200
2015-08-28,38.279537200927734,38.47124093080826,37.808993495239925,37.817709114253425,28246700
2015-08-31,37.92229080200195,38.27955489388605,37.556311087075954,37.957146646097044,34441700
2015-09-01,36.44093322753906,37.11189294708237,36.301513241921924,36.74591340731572,49688900
2015-09-02,37.78286361694336,37.800291535700836,36.493227545210836,36.91148762328336,37671500
2015-09-03,37.904842376708984,38.32310230749888,37.71313866191736,37.826418431933725,28285200
2015-09-04,37.129329681396484,37.50402160501251,36.77206567562719,37.30360553582832,37138800
2015-09-08,38.24469757080078,38.3405494763374,37.64344924157486,37.73058552440663,32469800
2015-09-09,37.53015899658203,38.68909051594366,37.39073898833144,38.52352697087189,33469500
2015-09-10,37.72185516357422,38.15754301718713,37.25131148390399,37.57371956484787,31366600
2015-09-11,37.887420654296875,37.98327252735337,37.41687690876588,37.59115273941088,27132500
2015-09-14,37.50401306152344,37.85256136695165,37.3471651606686,37.843849072030686,23656000
2015-09-15,38.32310104370117,38.59322869435994,37.538864945845134,37.634713476045654,28882200
2015-09-16,38.601951599121094,38.67166326646646,38.20111948399098,38.31439928140958,23372200
2015-09-17,38.55839538574219,39.21192751092426,38.410263032905,38.59325123018727,32768200
2015-09-18,37.887420654296875,38.33182418864337,37.756716274339375,37.90484856976487,63143700
2015-09-21,38.43639373779297,38.750089612058524,37.991990141238276,38.00941805914586,26177200
2015-09-22,38.253421783447266,38.38412623704508,37.739309621607404,37.80030569809376,28085900
2015-09-23,38.22726821899414,38.48868038174375,37.91357229408021,38.27955198115846,17145200
2015-09-24,38.26212692260742,38.45383074084753,37.70444671394846,37.86129468813832,27905600
2015-09-25,38.28825378417969,38.97664150581833,38.13140586471683,38.75879754256826,29384600
2015-09-28,37.72185516357422,38.41895506454797,37.65214351145958,38.19239884324445,27613800
2015-09-29,37.85257339477539,37.9658532089512,37.5127372762837,37.79157733884282,32763600
2015-09-30,38.56711196899414,38.60196781731113,38.04428754038598,38.23599138209274,34958900
2015-10-01,38.8720817565918,38.994073858045034,38.12269790590995,38.994073858045034,28657900
2015-10-02,39.708614349365234,39.708614349365234,38.27084224697852,38.57582592047329,41839000
2015-10-05,40.63226318359375,40.8588194775213,39.82188325017866,39.865451384699085,34369300
2015-10-06,40.73683547973633,41.1115274944568,40.275007178630915,40.370859088076095,27017200
2015-10-07,40.7803955078125,41.25965163563232,40.039727248821464,41.04180763898371,27711500
2015-10-08,41.34679412841797,41.407790185834465,40.518986218290884,40.57126997780609,33772700
2015-10-09,41.05052947998047,41.42522147690947,40.88496589005978,41.34679749327233,28600600
2015-10-12,40.95466613769531,41.01566218304141,40.51897820006026,40.93723822130569,19769100
2015-10-13,40.85881805419922,41.067949746261945,40.57126571715288,40.57126571715288,19987800
2015-10-14,40.67584991455078,41.04182640068443,40.54514212719613,40.64970968669469,24697800
2015-10-15,40.96337890625,40.9808068228406,40.54511888018131,40.96337890625,27189400
2015-10-16,41.39908218383789,41.4252257304254,40.867545489092855,40.9721097033336,26450300
2015-10-19,41.49492263793945,41.72148225092925,40.97209838710004,41.32064677964781,29387600
2015-10-20,41.62562942504883,41.66048526072913,40.97209746420262,41.338073766739484,30802200
2015-10-21,41.12895202636719,41.81733993378905,41.05052804547057,41.756340549504145,25144300
2015-10-22,41.8521842956543,42.65385186905373,41.03309212903854,41.41649633646894,56637100
2015-10-23,46.069644927978516,47.11529671876347,45.529392776953195,45.572960909061855,135227100
2015-10-26,47.272151947021484,47.33314800619154,45.74724381969821,45.7733840381894,64633300
2015-10-27,46.7841796875,47.3767156770441,46.688331112633776,47.045595165973374,50999900
2015-10-28,47.03688049316406,47.03688049316406,46.06094021235108,46.653476213853665,47000800
2015-10-29,46.49661636352539,46.90616408090646,46.374624275122976,46.653464284052816,30202100
2015-10-30,45.86922836303711,47.04558786141144,45.85180044557578,46.461764260580765,46619800
2015-11-02,46.392051696777344,46.4966158680029,45.85179627670265,46.05221232323291,30285000
2015-11-03,47.18501663208008,47.3941450323483,46.095796518911435,46.12193673793596,36596900
2015-11-04,47.402862548828125,47.82112269011332,47.10659453324659,47.21115873755886,37087800
2015-11-05,47.38542938232422,47.66426944564943,47.05430556061212,47.48128127734896,31468500
2015-11-06,47.855960845947266,47.90824459442965,47.01944081443993,47.132720607467526,32851200
2015-11-09,47.1937255859375,47.812401768605,46.67090129828187,47.53356170531723,32513100
2015-11-10,46.62732696533203,47.16758246320318,46.418198592766565,47.115298708044044,55283700
2015-11-11,46.749324798583984,47.22858094473552,46.583761227415394,46.79289293477308,36516300
2015-11-12,46.46176528930664,47.036873282122635,46.348485485317525,46.601185308048834,35361100
2015-11-13,46.04351043701172,46.43563032280341,45.77338266590281,46.243926528852846,36848200
2015-11-16,46.85389709472656,46.958461304474376,46.05222928922983,46.25264873363123,32165200
2015-11-17,46.46791076660156,46.95916838379185,46.362638408825184,46.64335800334579,31551300
2015-11-18,47.239871978759766,47.35391532117169,46.47666604879777,46.494211435818094,29710000
2015-11-19,47.31884002685547,47.95046078045189,47.178480231216426,47.36270518197638,28149200
2015-11-20,47.53813934326172,47.6346373036835,46.7310715768988,47.59077550706648,37147600
2015-11-23,47.53813934326172,47.77499706072229,47.15215084801518,47.59077550706648,28235900
2015-11-24,47.59077835083008,47.75745452651062,47.00302287887177,47.301284452266174,24600000
2015-11-25,47.099525451660156,47.573240994877686,47.099525451660156,47.450426597697145,21005100
2015-11-27,47.310062408447266,47.44165116258292,47.18724802268921,47.19601904462577,9009100
2015-11-30,47.67850875854492,48.21363148641792,47.371472773588906,47.845188304470696,56241400
2015-12-01,48.44170379638672,48.45047481629736,47.63463276055717,47.731130711775506,39952800
2015-12-02,48.43293762207031,49.090874659181566,48.301352222512556,48.52943558961049,47274900
2015-12-03,47.54692077636719,48.92420214274995,47.310063023707336,48.678573368039466,38627800
2015-12-04,49.04701232910156,49.32773186085235,47.459189758653025,47.476735147692544,43963700
2015-12-07,48.95927810668945,49.099637842108244,48.503108129968375,48.9417327214571,30709800
2015-12-08,48.94175720214844,49.21370244317695,48.23995817401427,48.66103759089477,32878000
2015-12-09,48.23118591308594,49.01193757518246,47.81887750195735,48.57331274511099,36373200
2015-12-10,48.485572814941406,48.82769953193017,48.2574861059884,48.59084180175931,31775800
2015-12-11,47.424102783203125,48.33643959694887,47.38023763696197,47.994312873489115,39549500
2015-12-14,48.37152862548828,48.43293581227546,47.09074537758324,47.66095879368214,46768900
2015-12-15,48.424171447753906,49.0382467464792,48.32767347055464,48.827705401095244,39843000
2015-12-16,49.24000930786133,49.345278297893394,48.03817523143522,48.72243203274579,37503300
2015-12-17,48.86279296875,49.81899496268687,48.71365882840487,49.4417774474174,41280900
2015-12-18,47.485511779785156,49.12596724913679,47.39778483040427,48.92420028522218,84684200
2015-12-21,48.099586486816406,48.55575323258989,47.57323483590399,48.14344828778221,37246300
2015-12-22,48.555755615234375,48.66979898049434,47.81009492290314,48.23994862491928,28322200
2015-12-23,48.96806335449219,49.02069952548349,48.63470763109603,48.86279435895062,27279800
2015-12-24,48.83647537231445,49.09087851646616,48.62593737790282,49.003154909868165,9558500
2015-12-28,49.08209228515625,49.08209228515625,48.231159509784405,48.55574076934725,22458300
2015-12-29,49.60844802856445,49.871622153429406,49.17859773878783,49.38036467939897,27731400
2015-12-30,49.39791488647461,49.81021982862568,49.38036949691316,49.53827465652536,21704500
2015-12-31,48.6697998046875,49.29264612025909,48.61716363218976,49.16106070867642,27334100
2016-01-04,48.07326126098633,48.07326126098633,46.83633987437521,47.652181996016644,53778000
2016-01-05,48.29258728027344,48.5908522625026,47.84519148015044,48.18731827079299,34079700
2016-01-06,47.415321350097656,47.72236059583021,47.05564929102376,47.65217904945466,39518900
2016-01-07,45.76610565185547,46.924078091914716,45.67838203881585,46.231050171001186,56564900
2016-01-08,45.906463623046875,46.7398478925006,45.74855846018511,45.94155105645097,48754000
2016-01-11,45.88014602661133,46.36263255967005,45.14325634735109,46.06436760981611,36943800
2016-01-12,46.30121612548828,46.58193562857319,45.669598916767455,46.28367073824042,36095500
2016-01-13,45.30116653442383,47.432883223125714,45.00290155153924,47.19602544144312,66883600
2016-01-14,46.59072494506836,46.86267016856868,45.239759811460296,45.61697739222672,52381900
2016-01-15,44.73094940185547,45.590653431952155,44.16073594023292,45.01166894856292,71820700
2016-01-19,44.353729248046875,45.3362476031425,43.91510456407409,45.16079706026524,43564500
2016-01-20,44.55548095703125,45.073058040894594,43.072927890717125,43.844908007389826,63273000
2016-01-21,44.28355407714844,45.2485305288839,44.12564890043611,44.739724215823905,40191200
2016-01-22,45.87137222290039,45.906463002270925,44.96780305953424,45.09939180895328,37555800
2016-01-25,45.4327507019043,46.187185779001844,45.30993631194723,45.5643361140978,34707700
2016-01-26,45.76610565185547,46.00296342279204,45.222211888838885,45.432753245151844,28900800
2016-01-27,44.93271255493164,45.79241651209342,44.757262016513984,45.625736994698336,36775200
2016-01-28,45.66960525512695,45.801190658087634,44.95903203195201,45.49415470473847,62513800
2016-01-29,48.32765579223633,48.32765579223633,47.37145408517792,48.01184556290475,83611700
2016-02-01,47.99431610107422,48.32767182556818,47.81009452165955,48.14345024615351,44208500
2016-02-02,46.49421691894531,47.5995496600561,46.18718097598143,47.52059708237385,56313800
2016-02-03,45.7573356628418,46.83635219052382,44.967809741883535,46.71353779091729,57559800
2016-02-04,45.61696243286133,46.32753555239945,45.06429445099835,45.70468602204066,46987100
2016-02-05,44.002838134765625,45.61697747145955,43.47648973328693,45.56434129273507,62009000
2016-02-08,43.34489440917969,43.48525418479151,42.274649028613936,43.4677087945349,59290500
2016-02-09,43.230838775634766,44.07300053671809,42.69571623723434,43.00275545991724,46740500
2016-02-10,43.608070373535156,44.204600281164815,43.44139417886613,43.765975545933664,38237000
2016-02-11,43.59052658081055,43.9589731120633,42.55537189999553,42.704506055591565,48878600
2016-02-12,44.30109786987305,44.4590030408869,43.643160772795724,44.08178550418061,34243300
2016-02-16,45.140480041503906,45.140480041503906,44.292274533908014,44.9726070880638,37291200
2016-02-17,46.315582275390625,46.62482608253645,45.45854304925431,45.49388577643691,40789000
2016-02-18,46.112361907958984,46.78386017350495,46.032842465209264,46.2360614403778,27176000
2016-02-19,45.78544616699219,46.19187734111456,45.52921649921043,45.91797968355995,33559100
2016-02-22,46.518795013427734,46.828035408504434,46.19187988666948,46.19187988666948,25008300
2016-02-23,45.219974517822266,46.27139513632863,45.04326429215326,46.244889782141804,28895300
2016-02-24,45.379024505615234,45.502720682759495,44.35410899010384,44.78704561010877,33014500
2016-02-25,46.03285217285156,46.03285217285156,44.71636746249525,45.70594033725862,26939500
2016-02-26,45.326011657714844,46.54530883961153,45.14930138388707,46.47462338189317,35975900
2016-02-29,44.954917907714844,45.6352501923256,44.76053629197813,45.370183127059995,31654000
2016-03-01,46.45695495605469,46.46578895295329,44.99026205624666,45.03444215214399,33024500
2016-03-02,46.78386688232422,46.79270087924426,46.08586315925697,46.30675015740725,29289900
2016-03-03,46.25373077392578,46.80153289341727,45.75010874538546,46.80153289341727,24427800
2016-03-04,45.97099685668945,46.34208873296909,45.6882617940325,46.29791201139165,33034200
2016-03-07,45.08745574951172,45.76778815000177,44.68986182482763,45.55573850623269,38407800
2016-03-08,45.635250091552734,46.059352676386354,44.70752210610722,44.8842323590715,33835100
2016-03-09,46.686676025390625,46.69551002230339,45.820799397811214,45.84730475901761,28251600
2016-03-10,45.988670349121094,46.775027489205705,45.20231320903648,46.76619349266824,38387800
2016-03-11,46.889892578125,46.889892578125,46.2802456651518,46.828044487119094,32275700
2016-03-14,46.978233337402344,47.34932515363749,46.501120102910406,46.571802171904025,24083600
2016-03-15,47.34933090209961,47.34933090209961,46.59831655422046,46.607150549991935,21104800
2016-03-16,48.020835876464844,48.24172289221761,47.181467912979016,47.225644642035896,31691700
2016-03-17,48.29472351074219,48.59512990314396,47.71158208672316,47.89712631925934,28223900
2016-03-18,47.260990142822266,48.56864094824691,47.225647409318434,48.52446084613283,67625500
2016-03-21,47.58789825439453,47.649746347921905,46.76619830270988,47.04893340754027,23925700
2016-03-22,47.7734375,47.93247640101407,47.23447270994875,47.36700625094979,23124100
2016-03-23,47.68508529663086,47.9236436543737,47.48186966680578,47.80878147387499,20129000
2016-03-24,47.89712142944336,48.003149583326,47.473018925314086,47.57020971447296,19950000
2016-03-28,47.30516815185547,47.96782925583768,47.11962385165293,47.897143786921276,17025100
2016-03-29,48.338905334472656,48.47143886912492,47.225636451171326,47.411180703310244,23924300
2016-03-30,48.63932418823242,49.16061772302887,48.5067939901803,48.533299355697,23008300
2016-03-31,48.79834747314453,49.11642523921522,48.47143571155747,48.55095515307514,26360500
2016-04-01,49.09876251220703,49.134105241423036,48.2152145046158,48.63931714380341,24399200
2016-04-04,48.97505187988281,49.178267457212,48.59512607908171,48.97505187988281,18928800
2016-04-05,48.206382751464844,48.86020642005447,48.118025924311965,48.76301559542048,19272300
2016-04-06,48.7011604309082,48.77184588236794,47.897131958126735,48.029665494379834,21188700
2016-04-07,48.11802291870117,48.515620189883045,47.914807284645576,48.48027746122952,19225100
2016-04-08,48.082672119140625,48.8425238053061,47.99431868280548,48.30355908044605,22167200
2016-04-11,47.98549270629883,48.72767315513084,47.97665533890796,48.14453161465341,21414200
2016-04-12,48.2859001159668,48.40075893058033,47.49953955552698,48.03850438113941,24944300
2016-04-13,48.90437698364258,48.98389643282199,48.49794574137797,48.70116136251028,20818000
2016-04-14,48.91322326660156,49.1076049267991,48.65699350915363,48.78952707210077,20877100
